MAG ID	Cluster ID	Cluster Size	Representative MAG ID	Is Representative	Quality Score	Completeness	Contamination	N50 Contigs	Contigs	Genome Size Bp
A03_bin.43	ANI95_cluster_00413	41	H05_bin.38	False	87.91189	88.44	0.38	137579	39	3936649
A05_bin.111	ANI95_cluster_00413	41	H05_bin.38	False	95.07601	93.81	0.0	127151	55	4454890
A07_bin.79	ANI95_cluster_00413	41	H05_bin.38	False	98.21011	99.18	0.38	93831	82	4568086
A08_bin.63	ANI95_cluster_00413	41	H05_bin.38	False	99.19565	98.65	0.13	120155	59	4792321
B01_bin.75	ANI95_cluster_00413	41	H05_bin.38	False	98.02973	99.42	0.51	116833	86	4513357
B03_bin.44	ANI95_cluster_00413	41	H05_bin.38	False	96.35451	96.86	0.38	139981	53	4756295
B04_bin.52	ANI95_cluster_00413	41	H05_bin.38	False	96.76811	95.19	0.0	158131	32	4275053
B05_bin.20	ANI95_cluster_00413	41	H05_bin.38	False	85.26189	95.52	2.12	36149	196	4244969
B08_bin.25	ANI95_cluster_00413	41	H05_bin.38	False	96.51287	97.88	0.51	118847	56	4393451
B09_bin.73	ANI95_cluster_00413	41	H05_bin.38	False	96.6289	99.04	0.77	144230	34	4400454
C01_bin.16	ANI95_cluster_00413	41	H05_bin.38	False	83.01877	92.5	2.31	207187	31	4314436
C02_bin.46	ANI95_cluster_00413	41	H05_bin.38	False	84.76013	86.3	0.38	37733	172	4171048
C04_bin.40	ANI95_cluster_00413	41	H05_bin.38	False	89.11379	91.73	0.79	133879	50	4378957
C08_bin.21	ANI95_cluster_00413	41	H05_bin.38	False	93.43515	95.53	0.77	175955	44	4443215
D03_bin.37	ANI95_cluster_00413	41	H05_bin.38	False	87.16491	93.3	1.28	29011	252	4208187
D04_bin.64	ANI95_cluster_00413	41	H05_bin.38	False	97.86238	96.73	0.19	208668	43	4537012
D05_bin.35	ANI95_cluster_00413	41	H05_bin.38	False	91.76078	91.42	0.0	35768	169	4143377
D08_bin.89	ANI95_cluster_00413	41	H05_bin.38	False	95.83499	98.46	0.58	29799	230	4297266
E01_bin.14	ANI95_cluster_00413	41	H05_bin.38	False	97.32786	97.61	0.13	38436	165	4147864
E02_bin.11	ANI95_cluster_00413	41	H05_bin.38	False	86.46389	98.65	2.69	126939	55	4717908
E03_bin.65	ANI95_cluster_00413	41	H05_bin.38	False	96.33712	98.28	0.9	256022	31	4565462
E06_bin.28	ANI95_cluster_00413	41	H05_bin.38	False	94.1056	97.08	0.77	88410	85	4185237
E07_bin.32	ANI95_cluster_00413	41	H05_bin.38	False	92.8244	98.65	1.35	93100	66	4916961
E08_bin.90	ANI95_cluster_00413	41	H05_bin.38	False	91.46014	95.09	0.77	24824	281	4270568
F01_bin.40	ANI95_cluster_00413	41	H05_bin.38	False	80.35761	93.4	2.69	42431	167	4353992
F03_bin.21	ANI95_cluster_00413	41	H05_bin.38	False	96.07481	95.77	0.0	32601	212	4112284
F06_bin.39	ANI95_cluster_00413	41	H05_bin.38	False	93.32273	93.04	0.0	30333	206	4180494
F07_bin.76	ANI95_cluster_00413	41	H05_bin.38	False	87.91752	96.0	1.67	29122	237	4100287
F08_bin.73	ANI95_cluster_00413	41	H05_bin.38	False	97.60398	99.42	0.51	74468	107	4648289
G01_bin.75	ANI95_cluster_00413	41	H05_bin.38	False	91.23062	97.31	1.28	33922	186	4340224
G02_bin.49	ANI95_cluster_00413	41	H05_bin.38	False	97.2096	97.5	0.19	67060	110	4339514
G07_bin.53	ANI95_cluster_00413	41	H05_bin.38	False	92.24264	97.31	1.28	133804	54	4675665
H02_bin.5	ANI95_cluster_00413	41	H05_bin.38	False	84.44565	90.13	1.15	11455	489	3779951
H03_bin.31	ANI95_cluster_00413	41	H05_bin.38	False	86.23477	94.6	1.73	30777	230	4434781
H04_bin.18	ANI95_cluster_00413	41	H05_bin.38	False	98.55231	97.12	0.0	143631	40	4604325
H05_bin.38	ANI95_cluster_00413	41	H05_bin.38	True	100.38849	98.65	0.0	174269	42	4559170
H06_bin.43	ANI95_cluster_00413	41	H05_bin.38	False	92.08449	93.46	0.38	53709	126	4200986
H07_bin.5	ANI95_cluster_00413	41	H05_bin.38	False	87.52143	97.63	2.06	22053	291	4124007
H08_bin.32	ANI95_cluster_00413	41	H05_bin.38	False	99.29611	97.5	0.0	179961	35	4489107
H05_bin.41	ANI95_cluster_00414	1	H05_bin.41	True	91.15809	97.31	1.27	23169	336	3628228
A02_bin.69	ANI95_cluster_00415	40	H05_bin.43	False	98.23915	99.52	0.48	112365	45	2670908
A04_bin.62	ANI95_cluster_00415	40	H05_bin.43	False	90.89446	92.51	0.36	20046	160	2036194
A05_bin.45	ANI95_cluster_00415	40	H05_bin.43	False	99.72719	98.79	0.0	94189	47	2648305
A06_bin.102	ANI95_cluster_00415	40	H05_bin.43	False	78.41973	94.04	3.15	15193	222	2152373
A08_bin.78	ANI95_cluster_00415	40	H05_bin.43	False	87.63719	92.16	0.97	33609	89	2247571
A09_bin.53	ANI95_cluster_00415	40	H05_bin.43	False	96.14703	96.14	0.16	81233	53	2545916
B01_bin.12	ANI95_cluster_00415	40	H05_bin.43	False	91.12489	93.66	0.56	27569	108	2121033
B04_bin.77	ANI95_cluster_00415	40	H05_bin.43	False	96.11526	98.07	0.48	45326	80	2516377
B05_bin.46	ANI95_cluster_00415	40	H05_bin.43	False	94.1382	99.28	1.21	91540	72	2820356
B08_bin.67	ANI95_cluster_00415	40	H05_bin.43	False	88.3163	92.93	0.97	24940	131	2210406
B09_bin.35	ANI95_cluster_00415	40	H05_bin.43	False	97.96188	98.71	0.29	70768	58	2687649
C02_bin.45	ANI95_cluster_00415	40	H05_bin.43	False	91.77257	96.26	0.97	37247	99	2484809
C03_bin.42	ANI95_cluster_00415	40	H05_bin.43	False	92.87805	93.42	0.16	27205	140	2363958
C04_bin.29	ANI95_cluster_00415	40	H05_bin.43	False	95.32845	99.28	0.97	90385	54	2795141
C05_bin.61	ANI95_cluster_00415	40	H05_bin.43	False	95.57327	99.28	0.97	114757	43	2562545
C07_bin.77	ANI95_cluster_00415	40	H05_bin.43	False	90.38974	96.82	1.33	23474	150	2312393
C08_bin.61	ANI95_cluster_00415	40	H05_bin.43	False	76.90106	87.11	2.05	7686	358	2204350
D01_bin.21	ANI95_cluster_00415	40	H05_bin.43	False	95.55677	95.07	0.0	49457	78	2436334
D02_bin.68	ANI95_cluster_00415	40	H05_bin.43	False	83.60939	86.23	0.66	68469	53	2486637
D03_bin.8	ANI95_cluster_00415	40	H05_bin.43	False	66.2873	86.61	4.07	6600	387	1982557
D05_bin.23	ANI95_cluster_00415	40	H05_bin.43	False	97.79076	96.62	0.0	117496	42	2742156
D06_bin.33	ANI95_cluster_00415	40	H05_bin.43	False	96.36797	95.47	0.0	90227	43	2580255
D07_bin.68	ANI95_cluster_00415	40	H05_bin.43	False	94.31332	99.52	1.21	84732	40	2456300
D08_bin.78	ANI95_cluster_00415	40	H05_bin.43	False	80.85669	92.11	2.42	85039	37	2369316
E02_bin.14	ANI95_cluster_00415	40	H05_bin.43	False	93.34886	94.32	0.24	24606	172	2535303
E07_bin.1	ANI95_cluster_00415	40	H05_bin.43	False	98.21577	97.1	0.0	111977	40	2534853
E08_bin.3	ANI95_cluster_00415	40	H05_bin.43	False	94.59876	96.14	0.48	86346	47	2479439
F01_bin.37	ANI95_cluster_00415	40	H05_bin.43	False	87.25489	87.52	0.1	24749	126	2189643
F04_bin.60	ANI95_cluster_00415	40	H05_bin.43	False	94.61033	99.52	1.21	114423	39	2872947
F06_bin.48	ANI95_cluster_00415	40	H05_bin.43	False	96.00188	96.38	0.24	82848	66	2767100
F07_bin.26	ANI95_cluster_00415	40	H05_bin.43	False	95.75452	95.02	0.0	74022	57	2726801
G01_bin.9	ANI95_cluster_00415	40	H05_bin.43	False	92.91737	96.62	0.87	65357	62	2504711
G03_bin.28	ANI95_cluster_00415	40	H05_bin.43	False	94.64434	97.87	0.68	19184	175	2322747
G07_bin.66	ANI95_cluster_00415	40	H05_bin.43	False	95.2906	95.27	0.07	38070	101	2443727
H01_bin.72	ANI95_cluster_00415	40	H05_bin.43	False	94.79392	96.46	0.48	73922	53	2545338
H02_bin.12	ANI95_cluster_00415	40	H05_bin.43	False	98.53461	97.58	0.0	95941	48	2748128
H04_bin.20	ANI95_cluster_00415	40	H05_bin.43	False	98.80944	97.88	0.0	93454	51	2854701
H05_bin.43	ANI95_cluster_00415	40	H05_bin.43	True	100.24719	99.52	0.05	98229	51	2576309
H07_bin.66	ANI95_cluster_00415	40	H05_bin.43	False	98.44719	97.91	0.0	54429	71	2435290
H08_bin.21	ANI95_cluster_00415	40	H05_bin.43	False	98.60732	98.15	0.0	46582	85	2605487
A07_bin.23	ANI95_cluster_00416	3	H06_bin.1	False	74.9957	83.9	1.79	7510	294	1700031
E08_bin.74	ANI95_cluster_00416	3	H06_bin.1	False	69.09838	84.23	3.15	62308	47	1887374
H06_bin.1	ANI95_cluster_00416	3	H06_bin.1	True	82.27973	87.58	1.17	55443	47	1853763
C07_bin.60	ANI95_cluster_00417	2	H06_bin.54	False	70.22477	92.13	4.49	54917	44	1338602
H06_bin.54	ANI95_cluster_00417	2	H06_bin.54	True	72.4638	94.38	4.49	53780	40	1342464
B01_bin.48	ANI95_cluster_00418	4	H06_bin.57	False	80.18587	89.17	1.81	9227	264	1814889
D03_bin.14	ANI95_cluster_00418	4	H06_bin.57	False	74.89259	84.92	2.01	5709	345	1670895
F06_bin.85	ANI95_cluster_00418	4	H06_bin.57	False	88.81904	88.37	0.0	45524	62	1892286
H06_bin.57	ANI95_cluster_00418	4	H06_bin.57	True	94.4418	93.74	0.0	70540	36	2049664
A03_bin.12	ANI95_cluster_00419	35	H06_bin.61	False	85.14902	95.15	2.11	55862	96	2729931
A05_bin.57	ANI95_cluster_00419	35	H06_bin.61	False	77.58924	91.35	2.78	16594	267	2766986
B01_bin.28	ANI95_cluster_00419	35	H06_bin.61	False	86.91375	93.62	1.42	40235	86	2406116
B02_bin.44	ANI95_cluster_00419	35	H06_bin.61	False	86.02246	94.51	1.77	37266	102	2539809
B05_bin.87	ANI95_cluster_00419	35	H06_bin.61	False	77.26449	94.51	3.48	17759	231	2532796
B06_bin.74	ANI95_cluster_00419	35	H06_bin.61	False	51.28442	96.18	9.02	22302	186	2703242
B07_bin.56	ANI95_cluster_00419	35	H06_bin.61	False	48.79405	92.01	8.65	7895	449	2584290
B08_bin.12	ANI95_cluster_00419	35	H06_bin.61	False	89.76913	97.05	1.48	14703	279	2699882
C01_bin.37	ANI95_cluster_00419	35	H06_bin.61	False	93.09749	99.29	1.27	18079	233	2734173
C03_bin.37	ANI95_cluster_00419	35	H06_bin.61	False	85.66222	93.43	1.58	15392	217	2369663
C05_bin.53	ANI95_cluster_00419	35	H06_bin.61	False	76.01552	91.73	3.16	11852	330	2667576
C06_bin.54	ANI95_cluster_00419	35	H06_bin.61	False	56.8778	82.1	5.06	11040	326	2587741
C07_bin.10	ANI95_cluster_00419	35	H06_bin.61	False	77.50161	88.19	2.22	42011	85	2649759
D01_bin.53	ANI95_cluster_00419	35	H06_bin.61	False	75.14764	91.35	3.45	105204	44	2748009
D02_bin.63	ANI95_cluster_00419	35	H06_bin.61	False	83.59767	97.68	2.97	77467	70	3095548
D03_bin.88	ANI95_cluster_00419	35	H06_bin.61	False	58.30132	97.75	7.93	22202	207	2728877
D08_bin.37	ANI95_cluster_00419	35	H06_bin.61	False	64.69785	93.41	5.75	7865	408	2416483
E03_bin.20	ANI95_cluster_00419	35	H06_bin.61	False	87.97401	93.88	1.27	45421	102	2517437
E06_bin.78	ANI95_cluster_00419	35	H06_bin.61	False	62.68274	87.48	4.96	5514	524	2324861
E08_bin.47	ANI95_cluster_00419	35	H06_bin.61	False	87.39143	96.41	1.9	49093	95	2981469
F01_bin.56	ANI95_cluster_00419	35	H06_bin.61	False	75.68846	84.96	1.9	24286	144	1960826
F02_bin.74	ANI95_cluster_00419	35	H06_bin.61	False	75.27983	90.99	3.15	8003	402	2431078
F03_bin.12	ANI95_cluster_00419	35	H06_bin.61	False	81.84076	87.97	1.27	23666	159	2166548
F05_bin.41	ANI95_cluster_00419	35	H06_bin.61	False	59.75834	93.57	6.78	12604	377	2804936
F06_bin.83	ANI95_cluster_00419	35	H06_bin.61	False	58.86409	80.44	4.32	6569	416	2075133
F08_bin.34	ANI95_cluster_00419	35	H06_bin.61	False	62.53438	90.19	5.56	16768	233	2583306
G03_bin.33	ANI95_cluster_00419	35	H06_bin.61	False	87.24433	96.41	1.9	34853	142	2853448
G05_bin.28	ANI95_cluster_00419	35	H06_bin.61	False	61.6626	91.7	6.01	6730	547	2806061
G06_bin.95	ANI95_cluster_00419	35	H06_bin.61	False	81.47426	97.58	3.24	12796	337	2809076
H01_bin.35	ANI95_cluster_00419	35	H06_bin.61	False	94.16425	97.05	0.63	28075	165	2610597
H02_bin.24	ANI95_cluster_00419	35	H06_bin.61	False	66.36604	91.59	5.06	11254	365	2512770
H05_bin.56	ANI95_cluster_00419	35	H06_bin.61	False	48.58611	89.6	8.21	7941	433	2592962
H06_bin.61	ANI95_cluster_00419	35	H06_bin.61	True	94.71305	99.07	0.95	40425	112	2751529
H07_bin.41	ANI95_cluster_00419	35	H06_bin.61	False	72.4404	95.78	4.7	18600	256	2862366
H08_bin.31	ANI95_cluster_00419	35	H06_bin.61	False	67.03017	94.87	5.59	13807	279	2788217
A08_bin.30	ANI95_cluster_00420	9	H06_bin.64	False	94.30411	98.66	0.94	35401	99	2486237
C07_bin.30	ANI95_cluster_00420	9	H06_bin.64	False	91.39232	90.72	0.0	67812	58	2541089
D05_bin.96	ANI95_cluster_00420	9	H06_bin.64	False	91.47632	94.3	0.67	53262	63	2405660
D08_bin.90	ANI95_cluster_00420	9	H06_bin.64	False	99.66173	98.99	0.0	67673	50	2619014
F07_bin.3	ANI95_cluster_00420	9	H06_bin.64	False	95.6022	94.63	0.0	97700	48	2714448
G01_bin.88	ANI95_cluster_00420	9	H06_bin.64	False	81.10864	81.99	0.34	82274	41	2436918
G03_bin.97	ANI95_cluster_00420	9	H06_bin.64	False	94.41695	93.96	0.0	46605	91	2399530
G07_bin.90	ANI95_cluster_00420	9	H06_bin.64	False	94.54481	93.96	0.0	59091	61	2450242
H06_bin.64	ANI95_cluster_00420	9	H06_bin.64	True	99.93469	98.99	0.0	95009	54	2718726
H06_bin.86	ANI95_cluster_00421	1	H06_bin.86	True	70.85137	88.0	3.43	4197	406	1484391
H07_bin.11	ANI95_cluster_00422	1	H07_bin.11	True	91.75661	95.57	0.79	16101	244	2752409
H07_bin.16	ANI95_cluster_00423	1	H07_bin.16	True	67.27879	94.3	5.58	89059	118	5495934
A03_bin.19	ANI95_cluster_00424	22	H07_bin.23	False	51.55839	90.45	7.82	22209	137	2124457
A05_bin.88	ANI95_cluster_00424	22	H07_bin.23	False	73.50699	98.51	5.1	50469	77	2273979
A07_bin.8	ANI95_cluster_00424	22	H07_bin.23	False	63.31457	92.57	5.91	30607	115	2074548
B01_bin.23	ANI95_cluster_00424	22	H07_bin.23	False	54.96076	85.11	6.03	5086	501	2195563
B05_bin.71	ANI95_cluster_00424	22	H07_bin.23	False	72.38068	93.69	4.29	15938	187	2063031
C01_bin.56	ANI95_cluster_00424	22	H07_bin.23	False	45.82465	83.56	7.55	5855	439	2099816
C06_bin.58	ANI95_cluster_00424	22	H07_bin.23	False	72.39663	94.97	4.59	38403	74	1952335
C07_bin.94	ANI95_cluster_00424	22	H07_bin.23	False	86.818	95.71	1.87	46520	72	2128704
D01_bin.65	ANI95_cluster_00424	22	H07_bin.23	False	82.52181	95.42	2.61	16881	170	2069385
D02_bin.3	ANI95_cluster_00424	22	H07_bin.23	False	73.76502	82.23	1.79	49152	65	1939643
D03_bin.85	ANI95_cluster_00424	22	H07_bin.23	False	49.5211	80.11	6.12	5210	410	1796285
D06_bin.21	ANI95_cluster_00424	22	H07_bin.23	False	74.68548	80.49	1.19	16218	167	1915073
E06_bin.4	ANI95_cluster_00424	22	H07_bin.23	False	83.02352	97.79	3.06	54042	69	2402227
E07_bin.43	ANI95_cluster_00424	22	H07_bin.23	False	44.99653	83.03	7.62	9513	286	1855454
E08_bin.53	ANI95_cluster_00424	22	H07_bin.23	False	49.88217	81.07	6.24	5497	428	1953846
F04_bin.39	ANI95_cluster_00424	22	H07_bin.23	False	91.27766	94.35	0.65	19216	145	1962954
F06_bin.52	ANI95_cluster_00424	22	H07_bin.23	False	55.49413	94.8	7.89	16483	207	2163341
H02_bin.46	ANI95_cluster_00424	22	H07_bin.23	False	47.51405	86.14	7.73	6285	388	2001314
H03_bin.35	ANI95_cluster_00424	22	H07_bin.23	False	54.2298	82.63	5.69	7990	301	1899471
H05_bin.53	ANI95_cluster_00424	22	H07_bin.23	False	58.72229	92.41	6.77	17909	168	1936390
H07_bin.23	ANI95_cluster_00424	22	H07_bin.23	True	98.91503	97.79	0.0	112783	28	2255493
H08_bin.18	ANI95_cluster_00424	22	H07_bin.23	False	80.66815	80.19	0.0	48475	66	2133437
H07_bin.27	ANI95_cluster_00425	1	H07_bin.27	True	77.81703	85.84	1.61	5953	325	1544281
H07_bin.28	ANI95_cluster_00426	1	H07_bin.28	True	82.35326	86.75	0.89	8136	281	1626636
H07_bin.29	ANI95_cluster_00427	1	H07_bin.29	True	81.1336	97.32	3.36	62520	116	3358886
H07_bin.31	ANI95_cluster_00428	1	H07_bin.31	True	82.6812	91.48	1.77	9690	457	3302269
C06_bin.35	ANI95_cluster_00429	2	H07_bin.48	False	49.76735	94.35	8.97	28935	220	3038650
H07_bin.48	ANI95_cluster_00429	2	H07_bin.48	True	82.14137	84.56	0.66	88477	34	1840550
B03_bin.55	ANI95_cluster_00430	4	H07_bin.63	False	73.91646	85.52	2.59	135436	79	6186777
D07_bin.53	ANI95_cluster_00430	4	H07_bin.63	False	86.62729	95.54	2.23	224299	57	5887417
G02_bin.33	ANI95_cluster_00430	4	H07_bin.63	False	80.1433	85.11	1.0	10560	723	4734816
H07_bin.63	ANI95_cluster_00430	4	H07_bin.63	True	86.98231	91.1	1.05	114231	100	5675409
B09_bin.55	ANI95_cluster_00431	5	H08_bin.15	False	70.96984	85.09	2.85	15254	227	2446660
D02_bin.45	ANI95_cluster_00431	5	H08_bin.15	False	75.50718	84.31	1.79	16438	172	2096168
E07_bin.65	ANI95_cluster_00431	5	H08_bin.15	False	47.94303	81.85	6.79	8053	375	2181469
F07_bin.87	ANI95_cluster_00431	5	H08_bin.15	False	74.00159	88.66	2.96	16199	204	2262606
H08_bin.15	ANI95_cluster_00431	5	H08_bin.15	True	83.60577	92.83	1.9	28697	112	2288299
H08_bin.8	ANI95_cluster_00432	1	H08_bin.8	True	95.89454	96.89	0.62	210624	17	2003175
