MAG ID	Cluster ID	Representative MAG ID	Is Representative	Gtdb Classification	Gtdb Domain	Gtdb Phylum	Gtdb Class	Gtdb Order	Gtdb Family	Gtdb Genus	Gtdb Species	Completeness	Contamination	Genome Size Bp	Contigs	N50 Contigs	Gc	Predicted Genes	Samples With Relative Abundance Gt0	Prevalence Fraction	Mean Relative Abundance Percent	Median Relative Abundance Percent	Median Nonzero Relative Abundance Percent	Max Relative Abundance Percent	Total Relative Abundance Percent Across Samples	Samples With Covered Fraction Gt0	Mean Covered Fraction
H06_bin.62	ANI95_cluster_00222	D08_bin.21	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	88.94	1.44	1930020	24	138328	54.839276	1700	52.0	0.8	0.1120373316	0.0792032	0.1158322525	0.51780707	7.282426556	52.0	0.4937596466
H06_bin.64	ANI95_cluster_00420	H06_bin.64	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum	98.99	0.0	2718726	54	95009	44.733857	2433	16.0	0.2461538462	0.02144204428	0.0	0.020803815	0.5208212	1.393732878	16.0	0.07721588292
H06_bin.73	ANI95_cluster_00395	H03_bin.22	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp000434635	92.24	8.62	2564177	399	8602	57.162240	2694	35.0	0.5384615385	0.0247386931	0.012699097	0.03487015	0.28896877	1.608015051	35.0	0.2027129892
H06_bin.75	ANI95_cluster_00406	H04_bin.57	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	92.38	4.31	2376683	96	45580	60.619569	2089	50.0	0.7692307692	0.02686453956	0.011544468	0.016090748	0.49609134	1.746195072	50.0	0.2055018231
H06_bin.79	ANI95_cluster_00129	B09_bin.106	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas virosa	91.4	0.0	4287411	92	65675	42.372425	3544	23.0	0.3538461538	0.01471468997	0.0	0.026536694	0.24692018	0.956454848	23.0	0.145625282
H06_bin.81	ANI95_cluster_00044	A07_bin.65	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	94.34	0.0	3102851	14	367532	43.464446	2463	43.0	0.6615384615	0.05814120779	0.03945685	0.06788356	0.6308445	3.779178507	43.0	0.2992652237
H06_bin.84	ANI95_cluster_00361	G07_bin.85	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	Bacteria	Bacillota	Clostridia	Christensenellales	Aristaeellaceae	UBA11524	UBA11524 sp000437595	99.3	1.17	3014813	97	45301	58.186163	2551	25.0	0.3846153846	0.02079875042	0.0	0.020906491	0.6985834	1.351918777	25.0	0.08805794708
H06_bin.86	ANI95_cluster_00421	H06_bin.86	True	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900539265	Bacteria	Bacillota_I	Bacilli_A	ML615J-28	CAG-313	CAG-313	CAG-313 sp900539265	88.0	3.43	1484391	406	4197	27.911514	1684	7.0	0.1076923077	0.007216827354	0.0	0.024489312	0.20751208	0.469093778	7.0	0.05541489385
H06_bin.88	ANI95_cluster_00176	C07_bin.75	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	Bacteria	Bacillota	Clostridia	Christensenellales	CAG-314	CAG-314	CAG-314 sp000437915	88.65	1.66	1286366	219	7543	49.772382	1307	14.0	0.2153846154	0.0165432926	0.0	0.0275330925	0.35312253	1.075314019	14.0	0.09774477385
H06_bin.90	ANI95_cluster_00019	A04_bin.71	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	99.04	0.48	2523354	31	174838	58.310170	2070	25.0	0.3846153846	0.01458939589	0.0	0.019540753	0.1844335	0.9483107327	25.0	0.1580451323
H06_bin.91	ANI95_cluster_00034	A06_bin.107	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	94.19	1.08	3684460	236	24069	43.660102	3173	51.0	0.7846153846	0.01161561598	0.011223246	0.01312923	0.045934856	0.7550150385	51.0	0.2264896434
H06_bin.93	ANI95_cluster_00146	C04_bin.103	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385	97.27	0.34	2251403	19	214394	51.227612	2114	16.0	0.2461538462	0.05051237109	0.0	0.024539324	2.7285228	3.283304121	16.0	0.07392893738
H06_bin.95	ANI95_cluster_00329	G01_bin.80	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000438155	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Suilimivivens	Suilimivivens sp000438155	81.89	4.11	2170328	253	13173	45.294444	2008	17.0	0.2615384615	0.009592578468	0.0	0.024263	0.13221984	0.6235176004	17.0	0.1196532077
H07_bin.11	ANI95_cluster_00422	H07_bin.11	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pilosibacter;s__Pilosibacter sp900066785	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Pilosibacter	Pilosibacter sp900066785	95.57	0.79	2752409	244	16101	49.645928	2539	47.0	0.7230769231	0.0284226424	0.01571048	0.021574795	0.28099298	1.847471756	47.0	0.3276141868
H07_bin.16	ANI95_cluster_00423	H07_bin.16	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	94.3	5.58	5495934	118	89059	41.733835	4322	58.0	0.8923076923	0.2899295311	0.09543814	0.106644145	4.7713013	18.84541952	58.0	0.4735054848
H07_bin.18	ANI95_cluster_00083	B04_bin.18	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii	97.66	0.48	2925628	32	183861	58.726058	2452	56.0	0.8615384615	0.1133772464	0.041981954	0.0476900515	0.9641058	7.369521014	56.0	0.4473063205
H07_bin.19	ANI95_cluster_00089	B05_bin.112	False	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens_B	98.2	0.9	2116243	75	38882	47.423524	1952	5.0	0.07692307692	0.006857446005	0.0	0.079223104	0.21109739	0.4457339903	4.0	0.04864399923
H07_bin.21	ANI95_cluster_00315	F08_bin.12	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A hominis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A hominis	100.0	0.24	2770920	83	47541	55.214911	2330	26.0	0.4	0.0147069516	0.0	0.0105673315	0.35434058	0.9559518537	26.0	0.1498401511
H07_bin.22	ANI95_cluster_00286	F03_bin.13	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii	90.88	0.48	2582413	41	93833	58.941734	2151	50.0	0.7692307692	0.06441826675	0.02634463	0.034049496	0.68635494	4.187187339	50.0	0.3762013575
H07_bin.23	ANI95_cluster_00424	H07_bin.23	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium longum	97.79	0.0	2255493	28	112783	58.985730	2058	62.0	0.9538461538	0.06336622552	0.041117325	0.04374764	0.82899433	4.118804659	62.0	0.338365131
H07_bin.24	ANI95_cluster_00195	D02_bin.11	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	93.98	2.63	4299216	69	93950	41.688392	3583	62.0	0.9538461538	0.246891229	0.11509359	0.14063994	1.9021586	16.04792989	62.0	0.5925541068
H07_bin.27	ANI95_cluster_00425	H07_bin.27	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	85.84	1.61	1544281	325	5953	34.663057	1739	7.0	0.1076923077	0.006528584823	0.0	0.005443331	0.2159129	0.4243580135	7.0	0.03113147046
H07_bin.28	ANI95_cluster_00426	H07_bin.28	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinihominis	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcoides	Ruminococcoides intestinihominis	86.75	0.89	1626636	281	8136	34.409358	1667	2.0	0.03076923077	0.009020780154	0.0	0.293175355	0.33133993	0.58635071	2.0	0.02961293185
H07_bin.29	ANI95_cluster_00427	H07_bin.29	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp944387015	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp944387015	97.32	3.36	3358886	116	62520	58.761744	3376	50.0	0.7692307692	0.03922351767	0.024998125	0.0313652055	0.5857373	2.549528648	50.0	0.2527639021
H07_bin.3	ANI95_cluster_00198	D03_bin.27	False	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-288;s__CAG-288 sp000437395	Bacteria	Bacillota_I	Bacilli_A	RFN20	CAG-288	CAG-288	CAG-288 sp000437395	89.51	1.12	1531985	78	29946	30.531631	1467	15.0	0.2307692308	0.01245346814	0.0	0.018741226	0.2309819	0.809475429	15.0	0.1230876385
H07_bin.31	ANI95_cluster_00428	H07_bin.31	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp900544025	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter sp900544025	91.48	1.77	3302269	457	9690	44.641336	2984	1.0	0.01538461538	0.003745041846	0.0	0.24342772	0.24342772	0.24342772	1.0	0.01535589846
H07_bin.33	ANI95_cluster_00143	C03_bin.49	False	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	96.49	1.69	2153988	72	46588	60.315656	1774	53.0	0.8153846154	0.02587926728	0.015184703	0.019532965	0.28613952	1.682152373	53.0	0.3038854496
H07_bin.34	ANI95_cluster_00128	B08_bin.66	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes communis	92.31	8.17	2619500	35	118575	60.054132	2129	41.0	0.6307692308	0.03664750251	0.013546692	0.0356323	0.35120907	2.382087663	41.0	0.2803635445
H07_bin.41	ANI95_cluster_00419	H06_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	95.78	4.7	2862366	256	18600	48.457744	2695	60.0	0.9230769231	0.02596046176	0.0146157015	0.017195072	0.1450588	1.687430015	60.0	0.3198043634
H07_bin.43	ANI95_cluster_00390	H02_bin.64	False	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900556755	92.06	2.79	2346416	341	9491	64.182651	2166	6.0	0.09230769231	0.005106633231	0.0	0.033568112	0.18003519	0.33193116	6.0	0.04721204923
H07_bin.44	ANI95_cluster_00171	C06_bin.29	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas coprocola	82.21	2.68	1926899	42	82134	59.650662	1775	44.0	0.6769230769	0.03073523942	0.014259836	0.01690998	0.45782417	1.997790562	44.0	0.1698013874
H07_bin.48	ANI95_cluster_00429	H07_bin.48	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	84.56	0.66	1840550	34	88477	41.222895	1663	55.0	0.8461538462	0.05501483686	0.027325157	0.034929037	0.5387537	3.575964396	55.0	0.4364482948
H07_bin.5	ANI95_cluster_00413	H05_bin.38	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	97.63	2.06	4124007	291	22053	45.706033	3562	49.0	0.7538461538	0.01489831199	0.009427092	0.014393973	0.09618326	0.9683902795	49.0	0.2108363097
H07_bin.53	ANI95_cluster_00140	C02_bin.89	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	Hominenteromicrobium	Hominenteromicrobium mulieris	92.62	0.0	2371397	27	157055	53.074201	2197	41.0	0.6307692308	0.01341693361	0.0066998145	0.013149635	0.12276297	0.8721006845	41.0	0.2048204211
H07_bin.54	ANI95_cluster_00133	B09_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Hominimerdicola	Hominimerdicola aceti	98.63	0.0	2599974	52	91953	43.066123	2391	38.0	0.5846153846	0.01718041366	0.008078332	0.016217347	0.2658269	1.116726888	39.0	0.1528882743
H07_bin.57	ANI95_cluster_00267	E06_bin.85	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii	87.64	2.64	2444248	42	76641	59.914870	1998	45.0	0.6923076923	0.08258539459	0.03861725	0.07254216	0.6646464	5.368050648	45.0	0.4485701991
H07_bin.59	ANI95_cluster_00298	F06_bin.46	False	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	99.63	0.0	1720853	67	39316	39.093345	1855	21.0	0.3230769231	0.008397101674	0.0	0.011557521	0.096623085	0.5458116088	21.0	0.1437460384
H07_bin.63	ANI95_cluster_00430	H07_bin.63	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	91.1	1.05	5675409	100	114231	42.622778	4414	57.0	0.8769230769	0.08638858894	0.037802927	0.040899895	1.1200753	5.615258281	57.0	0.4030802065
H07_bin.66	ANI95_cluster_00415	H05_bin.43	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia rectalis	97.91	0.0	2435290	71	54429	42.271434	2293	48.0	0.7384615385	0.02168223026	0.013770295	0.0184781325	0.14487842	1.409344967	48.0	0.2068508162
H07_bin.69	ANI95_cluster_00231	D08_bin.97	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	86.92	1.15	3902855	61	109020	45.714663	3249	41.0	0.6307692308	0.02772120364	0.017045898	0.03702588	0.15825094	1.801878237	41.0	0.2693978549
H07_bin.7	ANI95_cluster_00021	A04_bin.93	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	97.28	2.04	2434823	225	16308	56.616066	2112	51.0	0.7846153846	0.02675140019	0.0103609925	0.015083219	0.72587836	1.738841012	51.0	0.2310275542
H07_bin.70	ANI95_cluster_00272	E07_bin.69	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter welbionis	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter welbionis	91.44	3.02	2598891	72	61131	61.163088	2544	55.0	0.8461538462	0.02556628751	0.011725987	0.014892407	0.3010128	1.661808688	54.0	0.3105286902
H07_bin.72	ANI95_cluster_00296	F05_bin.48	False	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Sutterella	Sutterella wadsworthensis	98.76	0.0	2271692	37	129473	55.078373	1895	24.0	0.3692307692	0.03221491472	0.0	0.022051517	0.83458054	2.093969457	24.0	0.1523993695
H07_bin.8	ANI95_cluster_00034	A06_bin.107	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	95.7	1.08	4183627	63	92486	43.579722	3409	53.0	0.8153846154	0.01346265142	0.009589034	0.011387919	0.08829961	0.875072342	53.0	0.2238020741
H08_bin.10	ANI95_cluster_00195	D02_bin.11	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	97.39	1.88	4980119	50	171490	41.670751	4055	60.0	0.9230769231	0.2198648196	0.07608577	0.10145904	1.7715847	14.29121328	60.0	0.4984514356
H08_bin.11	ANI95_cluster_00061	B01_bin.9	False	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	97.16	0.0	2532675	175	22071	55.848184	2230	27.0	0.4153846154	0.03784853986	0.0	0.021175565	0.8510005	2.460155091	27.0	0.164775086
H08_bin.15	ANI95_cluster_00431	H08_bin.15	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea fessa	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Otoolea	Otoolea fessa	92.83	1.9	2288299	112	28697	49.711729	1997	55.0	0.8461538462	0.0206455608	0.0130598415	0.014978934	0.17529438	1.341961452	55.0	0.3098875903
H08_bin.18	ANI95_cluster_00424	H07_bin.23	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium longum	80.19	0.0	2133437	66	48475	59.210513	1964	61.0	0.9384615385	0.05823721607	0.036546554	0.039268993	0.6204265	3.785419045	61.0	0.3458506649
H08_bin.20	ANI95_cluster_00358	G07_bin.107	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia faecis	94.04	1.76	2753807	42	105347	43.592706	2603	39.0	0.6	0.03084237562	0.012758462	0.028952992	0.34582424	2.004754415	39.0	0.2355417892
H08_bin.21	ANI95_cluster_00415	H05_bin.43	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia rectalis	98.15	0.0	2605487	85	46582	41.880731	2456	51.0	0.7846153846	0.02957981582	0.015795318	0.02197366	0.44780716	1.922688028	51.0	0.2159211647
H08_bin.28	ANI95_cluster_00066	B02_bin.41	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena	95.92	2.48	2756434	311	14723	42.229489	2730	61.0	0.9384615385	0.03154959482	0.019860525	0.021321546	0.27902663	2.050723663	61.0	0.3468003356
H08_bin.31	ANI95_cluster_00419	H06_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	94.87	5.59	2788217	279	13807	48.606870	2615	60.0	0.9230769231	0.02437984348	0.014729138	0.016360349	0.093260415	1.584689827	60.0	0.3232359082
H08_bin.32	ANI95_cluster_00413	H05_bin.38	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	97.5	0.0	4489107	35	179961	45.099927	3745	43.0	0.6615384615	0.02359507061	0.010579202	0.014146405	0.5446343	1.53367959	43.0	0.208745102
H08_bin.40	ANI95_cluster_00290	F03_bin.40	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae	98.36	2.53	3804960	187	46151	41.424982	3488	62.0	0.9538461538	0.04769546208	0.030116001	0.032052143	0.22991547	3.100205035	62.0	0.4120563419
H08_bin.42	ANI95_cluster_00245	E03_bin.16	False	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	Scatocola	Scatocola faecipullorum	95.7	0.0	1747450	45	61789	47.115740	1732	13.0	0.2	0.1741824218	0.0	0.05284036	9.4044	11.32185742	13.0	0.1163369382
